1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Assets,Date,Ticker, Price ,Number of stocks, Bought , Bought Amount ,Total number bought,Total Amount bought,Sold,Sold Amount,Total Sold number of stocks,Total sold amount,Average sell price, Average buy price , Realized Profit , Current Amount 
ON SEMICONDUCTOR CORPORATION (XNAS:ON),29-Apr-25,ON, $39.03 ,10.00, 10.00 , 390.30 ,318,18643.53,0.00, $-   ,283.00," $15,700.74 ", $55.48 , $58.63 , $(890.83), 35.00 
"POWER INTEGRATIONS, INC. (XNAS:POWI)",29-Jan-25,POWI, $59.23 ,4.00, 4.00 , 236.92 ,4,236.92,0.00, $-   ,4.00, $248.12 , $62.03 , $59.23 , $11.20 , -   
"Riot Platforms, Inc. (XNAS:RIOT)",29-Jan-25,RIOT, $11.47 ,10.00, 10.00 , 114.70 ,10,114.7,0.00, $-   ,10.00, $115.70 , $11.57 , $11.47 , $1.00 , -   
Alibaba Group Holding Limited (XNYS:BABA),16-May-25,BABA, $124.85 ,-15.00, -   , -   ,128,12533.52,-15.00," $(1,872.75)",128.00," $17,148.42 ", $133.97 , $97.92 ," $4,614.90 ", -   
ON SEMICONDUCTOR CORPORATION (XNAS:ON),16-May-25,ON, $44.42 ,28.00, 28.00 ," 1,243.76 ",318,18643.53,0.00, $-   ,283.00," $15,700.74 ", $55.48 , $58.63 , $(890.83), 35.00 
CVS HEALTH CORPORATION (XNYS:CVS),30-Apr-25,CVS, $65.62 ,-7.00, -   , -   ,104,6111.46,-7.00, $(459.34),104.00," $6,244.59 ", $60.04 , $58.76 , $133.13 , -   
"ROBINHOOD MARKETS, INC. (XNAS:HOOD)",1-May-25,HOOD, $49.05 ,11.00, 11.00 , 539.55 ,105,4056.09,0.00, $-   ,80.00," $2,255.43 ", $28.19 , $38.63 , $(834.92), 25.00 
QUALCOMM INCORPORATED (XNAS:QCOM),1-May-25,QCOM, $135.97 ,4.00, 4.00 , 543.88 ,58,9670.27,0.00, $-   ,57.00," $8,530.10 ", $149.65 , $166.73 , $(973.44), 1.00 
"NEURONETICS, INC. (XNAS:STIM)",1-May-25,STIM, $4.39 ,-280.00, -   , -   ,7036.45,19162.26,-280.00," $(1,229.20)",5936.45," $17,631.99 ", $2.97 , $2.72 ," $1,465.34 "," 1,100.00 "
"DATADOG, INC. (XNAS:DDOG)",1-May-25,DDOG, $105.69 ,5.00, 5.00 , 528.45 ,5,528.45,0.00, $-   ,5.00, $741.50 , $148.30 , $105.69 , $213.05 , -   
"ADVANCED MICRO DEVICES, INC. (XNAS:AMD)",1-May-25,AMD, $99.41 ,5.00, 5.00 , 497.05 ,41,5552.84,0.00, $-   ,23.00," $3,203.42 ", $139.28 , $135.44 , $88.41 , 18.00 
"CISCO SYSTEMS, INC. (XNAS:CSCO)",1-May-25,CSCO, $58.36 ,3.00, 3.00 , 175.08 ,23,1173.48,0.00, $-   ,23.00," $1,405.67 ", $61.12 , $51.02 , $232.19 , -   
REDFIN CORPORATION (XNAS:RDFN),1-May-25,RDFN, $9.55 ,-60.00, -   , -   ,120,984,-60.00, $(573.00),120.00," $1,177.80 ", $9.82 , $8.20 , $193.80 , -   
Vertiv Holdings Co (XNYS:VRT),1-May-25,VRT, $93.21 ,7.00, 7.00 , 652.47 ,24,2071.36,0.00, $-   ,24.00," $2,694.05 ", $112.25 , $86.31 , $622.69 , -   
"ALPHA TEKNOVA, INC. (XNAS:TKNO)",1-May-25,TKNO, $6.64 ,-130.00, -   , -   ,2166.026799,13370.91513,-130.00, $(863.20),2083.00," $11,153.28 ", $5.35 , $6.17 ," $(1,705.11)", 83.03 
GAMESTOP CORP. (XNYS:GME),1-May-25,GME, $27.75 ,13.00, 13.00 , 360.75 ,207,5127.27,0.00, $-   ,181.00," $4,186.98 ", $23.13 , $24.77 , $(296.29), 26.00 
ENERGY SERVICES OF AMERICA CORPORATION (XNAS:ESOA),1-May-25,ESOA, $8.97 ,-60.00, -   , -   ,1832,18152.78,-60.00, $(538.20),1468.00," $13,745.00 ", $9.36 , $9.91 , $(801.00), 364.00 
Portillos Inc (XNAS:PTLO),1-May-25,PTLO, $10.20 ,-50.00, -   , -   ,200,1914,-50.00, $(510.00),200.00," $2,685.50 ", $13.43 , $9.57 , $771.50 , -   
FINANCE OF AMERICA COMPANIES INC. (XNYS:FOA),1-May-25,FOA, $21.01 ,24.00, 24.00 , 504.24 ,203,4881.38,0.00, $-   ,203.00," $4,534.54 ", $22.34 , $24.05 , $(346.84), -   
"EVERUS CONSTRUCTION GROUP, INC. (XNYS:ECG)",2-May-25,ECG, $44.18 ,13.00, 13.00 , 574.34 ,15,667.46,0.00, $-   ,0.00, $-   ,  , $44.50 , $-   , 15.00 
ASP ISOTOPES INC. (XNAS:ASPI),2-May-25,ASPI, $5.73 ,-100.00, -   , -   ,1599,6817.87,-100.00, $(573.00),1499.00," $8,055.17 ", $5.37 , $4.26 ," $1,663.68 ", 100.00 
"AIRSCULPT TECHNOLOGIES, INC. (XNAS:AIRS)",2-May-25,AIRS, $2.70 ,230.00, 230.00 , 621.00 ,2980,14267.9,0.00, $-   ,2060.00," $7,199.60 ", $3.49 , $4.79 ," $(2,663.44)", 920.00 
GAMESTOP CORP. (XNYS:GME),2-May-25,GME, $27.57 ,13.00, 13.00 , 358.41 ,207,5127.27,0.00, $-   ,181.00," $4,186.98 ", $23.13 , $24.77 , $(296.29), 26.00 
QUANTERIX CORPORATION (XNAS:QTRX),5-May-25,QTRX, $5.89 ,-100.00, -   , -   ,1492,10313.25,-100.00, $(589.00),1492.00," $8,408.35 ", $5.64 , $6.91 ," $(1,904.90)", -   
AMERICAN SUPERCONDUCTOR CORPORATION (XNAS:AMSC),5-May-25,AMSC, $20.85 ,-80.00, -   , -   ,595.4,17321.35,-80.00," $(1,668.00)",535.00," $14,777.29 ", $27.62 , $29.09 , $(786.91), 60.40 
"T-MOBILE US, INC. (XNAS:TMUS)",5-May-25,TMUS, $247.39 ,-1.00, -   , -   ,1,253.14,-1.00, $(247.39),1.00, $247.39 , $247.39 , $253.14 , $(5.75), -   
"INOTIV, INC. (XNAS:NOTV)",5-May-25,NOTV, $2.00 ,-600.00, -   , -   ,3556,10249.89,-600.00," $(1,200.00)",2741.00," $6,559.66 ", $2.39 , $2.88 ," $(1,341.06)", 815.00 
"PERSONALIS, INC. (XNAS:PSNL)",5-May-25,PSNL, $4.16 ,-90.00, -   , -   ,90,495.9,-90.00, $(374.40),90.00, $374.40 , $4.16 , $5.51 , $(121.50), -   
"PERMA-FIX ENVIRONMENTAL SERVICES, INC. (XNAS:PESI)",5-May-25,PESI, $9.31 ,60.00, 60.00 , 558.60 ,160,2058.6,0.00, $-   ,160.00," $1,773.60 ", $11.09 , $12.87 , $(285.00), -   
"Talkspace, Inc. (XNAS:TALK)",6-May-25,TALK, $3.00 ,80.00, 80.00 , 240.00 ,885,2664.7,0.00, $-   ,885.00," $2,591.00 ", $2.93 , $3.01 , $(73.70), -   
AMERICAN SUPERCONDUCTOR CORPORATION (XNAS:AMSC),6-May-25,AMSC, $20.66 ,-20.00, -   , -   ,595.4,17321.35,-20.00, $(413.20),535.00," $14,777.29 ", $27.62 , $29.09 , $(786.91), 60.40 
DEFI DEVELOPMENT CORP. (XNAS:DFDV),6-May-25,DFDV, $10.13 ,63.00, 63.00 , 638.28 ,387,6522.11826,0.00, $-   ,387.00," $7,242.64 ", $18.71 , $16.85 , $720.52 , -   
"EVERUS CONSTRUCTION GROUP, INC. (XNYS:ECG)",6-May-25,ECG, $46.56 ,2.00, 2.00 , 93.12 ,15,667.46,0.00, $-   ,0.00, $-   ,  , $44.50 , $-   , 15.00 
"TEMPUS AI, INC (XNAS:TEM)",6-May-25,TEM, $65.11 ,8.00, 8.00 , 520.88 ,29,1735.39,0.00, $-   ,29.00," $1,886.20 ", $65.04 , $59.84 , $150.81 , -   
"CVRX, INC. (XNAS:CVRX)",9-May-25,CVRX, $5.09 ,-190.00, -   , -   ,560,5451,-190.00, $(967.10),560.00," $4,910.55 ", $8.77 , $9.73 , $(540.45), -   
"ALPHA TEKNOVA, INC. (XNAS:TKNO)",9-May-25,TKNO, $7.00 ,120.00, 120.00 , 840.00 ,2166.026799,13370.91513,0.00, $-   ,2083.00," $11,153.28 ", $5.35 , $6.17 ," $(1,705.11)", 83.03 
"BRIGHTSPRING HEALTH SERVICES, INC. (XNAS:BTSG)",12-May-25,BTSG, $23.39 ,10.00, 10.00 , 233.90 ,10,233.9,0.00, $-   ,10.00, $229.10 , $22.91 , $23.39 , $(4.80), -   
"NEURONETICS, INC. (XNAS:STIM)",21-May-25,STIM, $3.97 ,-210.00, -   , -   ,7036.45,19162.26,-210.00, $(833.70),5936.45," $17,631.99 ", $2.97 , $2.72 ," $1,465.34 "," 1,100.00 "
"Outset Medical, Inc. (XNAS:OM)",13-May-25,OM, $17.67 ,29.00, 29.00 , 512.43 ,29,512.43,0.00, $-   ,29.00, $401.94 , $13.86 , $17.67 , $(110.49), -   
ENERGY SERVICES OF AMERICA CORPORATION (XNAS:ESOA),13-May-25,ESOA, $8.00 ,120.00, 120.00 , 960.00 ,1832,18152.78,0.00, $-   ,1468.00," $13,745.00 ", $9.36 , $9.91 , $(801.00), 364.00 
"CHARLES RIVER LABORATORIES INTERNATIONAL, INC. (XNYS:CRL)",13-May-25,CRL, $145.28 ,-3.00, -   , -   ,12,1667.04,-3.00, $(435.84),12.00," $1,917.08 ", $159.76 , $138.92 , $250.04 , -   
FINANCE OF AMERICA COMPANIES INC. (XNYS:FOA),14-May-25,FOA, $21.26 ,-29.00, -   , -   ,203,4881.38,-29.00, $(616.54),203.00," $4,534.54 ", $22.34 , $24.05 , $(346.84), -   
"PACIFIC BIOSCIENCES OF CALIFORNIA, INC. (XNAS:PACB)",14-May-25,PACB, $1.13 ,-350.00, -   , -   ,750,1042.5,-350.00, $(395.50),750.00, $931.50 , $1.24 , $1.39 , $(111.00), -   
"SOLARIS ENERGY INFRASTRUCTURE, INC. (XNYS:SEI)",14-May-25,SEI, $22.52 ,-5.00, -   , -   ,57,1470.52,-5.00, $(112.60),50.00," $1,133.05 ", $22.66 , $25.80 , $(156.88), 7.00 
"RAPID7, INC. (XNAS:RPD)",14-May-25,RPD, $24.22 ,-12.00, -   , -   ,12,526.8,-12.00, $(290.64),12.00, $290.64 , $24.22 , $43.90 , $(236.16), -   
Aris Water Solutions Inc (XNYS:ARIS),14-May-25,ARIS, $23.58 ,-24.00, -   , -   ,34,533.3,-24.00, $(565.92),34.00, $861.32 , $25.33 , $15.69 , $328.02 , -   
"SYNDAX PHARMACEUTICALS, INC. (XNAS:SNDX)",14-May-25,SNDX, $9.90 ,-20.00, -   , -   ,20,383,-20.00, $(198.00),20.00, $198.00 , $9.90 , $19.15 , $(185.00), -   
"DXP ENTERPRISES, INC. (XNAS:DXPE)",14-May-25,DXPE, $89.49 ,4.00, 4.00 , 357.96 ,6,448.08,0.00, $-   ,6.00, $522.72 , $87.12 , $74.68 , $74.64 , -   
FORTREA HOLDINGS INC. (XNAS:FTRE),14-May-25,FTRE, $4.50 ,-50.00, -   , -   ,50,950.5,-50.00, $(225.00),50.00, $225.00 , $4.50 , $19.01 , $(725.50), -   
"NEUROPACE, INC. (XNAS:NPCE)",14-May-25,NPCE, $14.60 ,-50.00, -   , -   ,115,1524.3,-50.00, $(730.00),115.00," $1,473.35 ", $12.81 , $13.25 , $(50.95), -   
"VIASAT, INC. (XNAS:VSAT)",14-May-25,VSAT, $10.24 ,-80.00, -   , -   ,80,958.4,-80.00, $(819.20),80.00, $819.20 , $10.24 , $11.98 , $(139.20), -   
"UIPATH, INC. (XNYS:PATH)",14-May-25,PATH, $13.13 ,-45.00, -   , -   ,157,2144.77,-45.00, $(590.85),157.00," $1,989.91 ", $12.67 , $13.66 , $(154.86), -   
Elastic NV (XNYS:ESTC),14-May-25,ESTC, $94.53 ,-10.00, -   , -   ,27,2776.75,-10.00, $(945.30),27.00," $2,320.58 ", $85.95 , $102.84 , $(456.17), -   
"PH RESORTS GROUP HOLDINGS, INC. (XPHS:PHR)",14-May-25,PHR, $26.10 ,-20.00, -   , -   ,20,565.6,-20.00, $(522.00),20.00, $522.00 , $26.10 , $28.28 , $(43.60), -   
TRIMBLE INC. (XNAS:TRMB),14-May-25,TRMB, $71.45 ,-6.00, -   , -   ,6,448.86,-6.00, $(428.70),6.00, $428.70 , $71.45 , $74.81 , $(20.16), -   
"Teladoc Health, Inc. (XNYS:TDOC)",14-May-25,TDOC, $7.38 ,-120.00, -   , -   ,158,1953.64,-120.00, $(885.60),158.00," $1,193.40 ", $7.55 , $12.36 , $(760.24), -   
INDIVIOR PLC (XLON:INDV),14-May-25,INDV, $11.23 ,-78.00, -   , -   ,98,1029.82,-78.00, $(875.94),98.00," $1,330.14 ", $13.57 , $10.51 , $300.32 , -   
Kyivstar Group Ltd (XNAS:KYIV),14-May-25,KYIV, $12.96 ,-12.00, -   , -   ,76,931.88,-12.00, $(155.52),76.00," $1,007.24 ", $13.25 , $12.26 , $75.36 , -   
"SOLARIS ENERGY INFRASTRUCTURE, INC. (XNYS:SEI)",14-May-25,SEI, $22.69 ,-25.00, -   , -   ,57,1470.52,-25.00, $(567.25),50.00," $1,133.05 ", $22.66 , $25.80 , $(156.88), 7.00 
SNOWFLAKE INC. (XNYS:SNOW),14-May-25,SNOW, $181.88 ,3.00, 3.00 , 545.64 ,3,545.64,0.00, $-   ,3.00, $666.63 , $222.21 , $181.88 , $120.99 , -   
CELESTICA INC. (XNYS:CLS),14-May-25,CLS, $111.85 ,5.00, 5.00 , 559.25 ,25,1806.25,0.00, $-   ,25.00," $2,255.60 ", $90.22 , $72.25 , $449.35 , -   
"ARCUTIS BIOTHERAPEUTICS, INC. (XNAS:ARQT)",14-May-25,ARQT, $13.71 ,-35.00, -   , -   ,70,1048.6,-35.00, $(479.85),70.00, $985.95 , $14.09 , $14.98 , $(62.65), -   
"SOLARIS ENERGY INFRASTRUCTURE, INC. (XNYS:SEI)",14-May-25,SEI, $22.66 ,-20.00, -   , -   ,57,1470.52,-20.00, $(453.20),50.00," $1,133.05 ", $22.66 , $25.80 , $(156.88), 7.00 
Kyivstar Group Ltd (XNAS:KYIV),14-May-25,KYIV, $12.98 ,-34.00, -   , -   ,76,931.88,-34.00, $(441.32),76.00," $1,007.24 ", $13.25 , $12.26 , $75.36 , -   
REDFIN CORPORATION (XNAS:RDFN),14-May-25,RDFN, $10.08 ,-60.00, -   , -   ,120,984,-60.00, $(604.80),120.00," $1,177.80 ", $9.82 , $8.20 , $193.80 , -   
Nebius Group NV (XNAS:NBIS),14-May-25,NBIS, $35.85 ,30.00, 30.00 ," 1,075.50 ",70,2691.1,0.00, $-   ,30.00," $3,282.80 ", $109.43 , $38.44 ," $2,129.47 ", 40.00 
Nebius Group NV (XNAS:NBIS),14-May-25,NBIS, $35.89 ,30.00, 30.00 ," 1,076.70 ",70,2691.1,0.00, $-   ,30.00," $3,282.80 ", $109.43 , $38.44 ," $2,129.47 ", 40.00 
"EOG RESOURCES, INC. (XNYS:EOG)",14-May-25,EOG, $114.99 ,4.00, 4.00 , 459.96 ,5,595.38,0.00, $-   ,5.00, $575.32 , $115.06 , $119.08 , $(20.06), -   
"VISHAY PRECISION GROUP, INC. (XNYS:VPG)",15-May-25,VPG, $26.12 ,18.00, 18.00 , 470.16 ,23,604.01,0.00, $-   ,23.00, $629.05 , $27.35 , $26.26 , $25.04 , -   
"DEXCOM, INC. (XNAS:DXCM)",15-May-25,DXCM, $85.27 ,-7.00, -   , -   ,17,1281.74,-7.00, $(596.89),17.00," $1,420.81 ", $83.58 , $75.40 , $139.07 , -   
"CHENIERE ENERGY, INC. (XNYS:LNG)",15-May-25,LNG, $234.07 ,-1.00, -   , -   ,2,336.24,-1.00, $(234.07),1.00, $234.07 , $234.07 , $168.12 , $65.95 , 1.00 
"THE ONCOLOGY INSTITUTE, INC. (XNAS:TOI)",15-May-25,TOI, $2.88 ,80.00, 80.00 , 230.40 ,2120,4215.1,0.00, $-   ,670.00," $1,885.40 ", $2.81 , $1.99 , $553.27 ," 1,450.00 "
"THE ONCOLOGY INSTITUTE, INC. (XNAS:TOI)",15-May-25,TOI, $2.89 ,150.00, 150.00 , 433.50 ,2120,4215.1,0.00, $-   ,670.00," $1,885.40 ", $2.81 , $1.99 , $553.27 ," 1,450.00 "
DEFI DEVELOPMENT CORP. (XNAS:DFDV),15-May-25,DFDV, $12.43 ,14.00, 14.00 , 174.08 ,387,6522.11826,0.00, $-   ,387.00," $7,242.64 ", $18.71 , $16.85 , $720.52 , -   
"Talkspace, Inc. (XNAS:TALK)",15-May-25,TALK, $2.97 ,-270.00, -   , -   ,885,2664.7,-270.00, $(801.90),885.00," $2,591.00 ", $2.93 , $3.01 , $(73.70), -   
"INOTIV, INC. (XNAS:NOTV)",16-May-25,NOTV, $2.31 ,330.00, 330.00 , 762.30 ,3556,10249.89,0.00, $-   ,2741.00," $6,559.66 ", $2.39 , $2.88 ," $(1,341.06)", 815.00 
"HALOZYME THERAPEUTICS, INC. (XNAS:HALO)",16-May-25,HALO, $52.50 ,45.00, 45.00 ," 2,362.50 ",45,2362.5,0.00, $-   ,37.00," $2,008.86 ", $54.29 , $52.50 , $66.36 , 8.00 
"EOG RESOURCES, INC. (XNYS:EOG)",19-May-25,EOG, $113.44 ,-2.00, -   , -   ,5,595.38,-2.00, $(226.88),5.00, $575.32 , $115.06 , $119.08 , $(20.06), -   
"DEXCOM, INC. (XNAS:DXCM)",20-May-25,DXCM, $86.64 ,-7.00, -   , -   ,17,1281.74,-7.00, $(606.48),17.00," $1,420.81 ", $83.58 , $75.40 , $139.07 , -   
"EASTERLY GOVERNMENT PROPERTIES, INC. (XNYS:DEA)",20-May-25,DEA, $22.15 ,29.00, 29.00 , 642.35 ,32,708.8,0.00, $-   ,32.00, $720.32 , $22.51 , $22.15 , $11.52 , -   
TWILIO INC. (XNYS:TWLO),20-May-25,TWLO, $116.58 ,-4.00, -   , -   ,64,7733.89,-4.00, $(466.32),56.00," $6,378.05 ", $113.89 , $120.84 , $(389.10), 8.00 
"EASTERLY GOVERNMENT PROPERTIES, INC. (XNYS:DEA)",20-May-25,DEA, $22.15 ,3.00, 3.00 , 66.45 ,32,708.8,0.00, $-   ,32.00, $720.32 , $22.51 , $22.15 , $11.52 , -   
"MICRON TECHNOLOGY, INC. (XNAS:MU)",20-May-25,MU, $97.85 ,2.00, 2.00 , 195.70 ,58,6547.34,0.00, $-   ,54.00," $5,553.83 ", $102.85 , $112.89 , $(541.97), 4.00 
DEFI DEVELOPMENT CORP. (XNAS:DFDV),21-May-25,DFDV, $30.65 ,-33.00, -   , -   ,387,6522.11826,-33.00," $(1,011.45)",387.00," $7,242.64 ", $18.71 , $16.85 , $720.52 , -   
"AIRSCULPT TECHNOLOGIES, INC. (XNAS:AIRS)",21-May-25,AIRS, $3.95 ,180.00, 180.00 , 711.00 ,2980,14267.9,0.00, $-   ,2060.00," $7,199.60 ", $3.49 , $4.79 ," $(2,663.44)", 920.00 
WARBY PARKER INC (XNYS:WRBY),21-May-25,WRBY, $20.16 ,42.00, 42.00 , 846.72 ,42,846.72,0.00, $-   ,42.00," $1,014.51 ", $24.16 , $20.16 , $167.79 , -   
"Wolfspeed, Inc. (XNYS:WOLF)",22-May-25,WOLF, $1.35 ,400.00, 400.00 , 540.00 ,900,3579,0.00, $-   ,900.00," $3,724.30 ", $4.14 , $3.98 , $145.30 , -   
SERVE ROBOTICS INC. (XNAS:SERV),22-May-25,SERV, $11.42 ,50.00, 50.00 , 571.00 ,50,571,0.00, $-   ,50.00, $570.20 , $11.40 , $11.42 , $(0.80), -   
ON SEMICONDUCTOR CORPORATION (XNAS:ON),23-May-25,ON, $41.35 ,17.00, 17.00 , 702.95 ,318,18643.53,0.00, $-   ,283.00," $15,700.74 ", $55.48 , $58.63 , $(890.83), 35.00 
TERRESTRIAL ENERGY INC. (XNAS:IMSR),23-May-25,IMSR, $11.70 ,260.00, 260.00 ," 3,042.00 ",386,4519.05,0.00, $-   ,288.00," $3,200.16 ", $11.11 , $11.71 , $(171.57), 98.00 
"GOODRX HOLDINGS, INC. (XNAS:GDRX)",23-May-25,GDRX, $3.71 ,-120.00, -   , -   ,420,1907.8,-120.00, $(445.20),420.00," $1,792.20 ", $4.27 , $4.54 , $(115.60), -   
"CONFLUENT, INC. (XNAS:CFLT)",23-May-25,CFLT, $21.89 ,-15.00, -   , -   ,30,961.95,-15.00, $(328.35),30.00, $803.40 , $26.78 , $32.07 , $(158.55), -   
"NEURONETICS, INC. (XNAS:STIM)",23-May-25,STIM, $3.95 ,-210.00, -   , -   ,7036.45,19162.26,-210.00, $(829.50),5936.45," $17,631.99 ", $2.97 , $2.72 ," $1,465.34 "," 1,100.00 "
"NEURONETICS, INC. (XNAS:STIM)",23-May-25,STIM, $3.95 ,-280.00, -   , -   ,7036.45,19162.26,-280.00," $(1,106.00)",5936.45," $17,631.99 ", $2.97 , $2.72 ," $1,465.34 "," 1,100.00 "
ASP ISOTOPES INC. (XNAS:ASPI),23-May-25,ASPI, $8.15 ,200.00, 200.00 ," 1,630.00 ",1599,6817.87,0.00, $-   ,1499.00," $8,055.17 ", $5.37 , $4.26 ," $1,663.68 ", 100.00 
DEFI DEVELOPMENT CORP. (XNAS:DFDV),23-May-25,DFDV, $34.68 ,20.00, 20.00 , 693.60 ,387,6522.11826,0.00, $-   ,387.00," $7,242.64 ", $18.71 , $16.85 , $720.52 , -   
ENERGY SERVICES OF AMERICA CORPORATION (XNAS:ESOA),23-May-25,ESOA, $10.61 ,47.00, 47.00 , 498.67 ,1832,18152.78,0.00, $-   ,1468.00," $13,745.00 ", $9.36 , $9.91 , $(801.00), 364.00 
"HALOZYME THERAPEUTICS, INC. (XNAS:HALO)",23-May-25,HALO, $54.43 ,-10.00, -   , -   ,45,2362.5,-10.00, $(544.30),37.00," $2,008.86 ", $54.29 , $52.50 , $66.36 , 8.00 
NAVITAS SEMICONDUCTOR CORPORATION (XNAS:NVTS),27-May-25,NVTS, $4.87 ,60.00, 60.00 , 292.20 ,453,1878.11,0.00, $-   ,410.00," $1,286.20 ", $3.14 , $4.15 , $(413.63), 43.00 
"CERTARA, INC. (XNAS:CERT)",4-Jun-25,CERT, $11.79 ,-70.00, -   , -   ,70,969.7,-70.00, $(825.30),70.00, $825.30 , $11.79 , $13.85 , $(144.40), -   
"INOTIV, INC. (XNAS:NOTV)",4-Jun-25,NOTV, $2.97 ,270.00, 270.00 , 801.90 ,3556,10249.89,0.00, $-   ,2741.00," $6,559.66 ", $2.39 , $2.88 ," $(1,341.06)", 815.00 
LIBERTY ENERGY INC. (XNYS:LBRT),27-May-25,LBRT, $11.64 ,11.00, 11.00 , 128.04 ,130,2190.91,0.00, $-   ,60.00, $982.86 , $16.38 , $16.85 , $(28.33), 70.00 
"HALOZYME THERAPEUTICS, INC. (XNAS:HALO)",27-May-25,HALO, $54.32 ,-8.00, -   , -   ,45,2362.5,-8.00, $(434.56),37.00," $2,008.86 ", $54.29 , $52.50 , $66.36 , 8.00 
UNITEDHEALTH GROUP INCORPORATED (XNYS:UNH),27-May-25,UNH, $294.62 ,1.00, 1.00 , 294.62 ,4.9,1320.854,0.00, $-   ,4.90," $1,686.61 ", $344.21 , $269.56 , $365.76 , -   
"Wolfspeed, Inc. (XNYS:WOLF)",28-May-25,WOLF, $1.40 ,-400.00, -   , -   ,900,3579,-400.00, $(560.00),900.00," $3,724.30 ", $4.14 , $3.98 , $145.30 , -   
"OUSTER, INC. (XNAS:OUST)",28-May-25,OUST, $10.70 ,30.00, 30.00 , 321.00 ,324,4403.85,0.00, $-   ,233.00," $4,788.66 ", $20.55 , $13.59 ," $1,621.69 ", 91.00 
SENSATA TECHNOLOGIES HOLDING PLC (XNYS:ST),28-May-25,ST, $26.36 ,6.00, 6.00 , 158.16 ,13,361.3,0.00, $-   ,13.00, $382.59 , $29.43 , $27.79 , $21.29 , -   
"Talkspace, Inc. (XNAS:TALK)",28-May-25,TALK, $2.94 ,-65.00, -   , -   ,885,2664.7,-65.00, $(191.10),885.00," $2,591.00 ", $2.93 , $3.01 , $(73.70), -   
QUANTERIX CORPORATION (XNAS:QTRX),28-May-25,QTRX, $5.34 ,38.00, 38.00 , 202.92 ,1492,10313.25,0.00, $-   ,1492.00," $8,408.35 ", $5.64 , $6.91 ," $(1,904.90)", -   
DEFI DEVELOPMENT CORP. (XNAS:DFDV),29-May-25,DFDV, $19.54 ,23.00, 23.00 , 449.42 ,387,6522.11826,0.00, $-   ,387.00," $7,242.64 ", $18.71 , $16.85 , $720.52 , -   
"CHARLES RIVER LABORATORIES INTERNATIONAL, INC. (XNYS:CRL)",29-May-25,CRL, $135.96 ,-4.00, -   , -   ,12,1667.04,-4.00, $(543.84),12.00," $1,917.08 ", $159.76 , $138.92 , $250.04 , -   
"OUSTER, INC. (XNAS:OUST)",29-May-25,OUST, $11.73 ,60.00, 60.00 , 703.80 ,324,4403.85,0.00, $-   ,233.00," $4,788.66 ", $20.55 , $13.59 ," $1,621.69 ", 91.00 
"ASTERA LABS, INC (XNAS:ALAB)",29-May-25,ALAB, $97.49 ,1.00, 1.00 , 97.49 ,3,389.51,0.00, $-   ,3.00, $359.04 , $119.68 , $129.84 , $(30.47), -   
"OUSTER, INC. (XNAS:OUST)",30-May-25,OUST, $12.09 ,30.00, 30.00 , 362.70 ,324,4403.85,0.00, $-   ,233.00," $4,788.66 ", $20.55 , $13.59 ," $1,621.69 ", 91.00 
"TEMPUS AI, INC (XNAS:TEM)",30-May-25,TEM, $55.44 ,-9.00, -   , -   ,29,1735.39,-9.00, $(498.96),29.00," $1,886.20 ", $65.04 , $59.84 , $150.81 , -   
"THE GAP, INC. (XNYS:GAP)",30-May-25,GAP, $22.43 ,22.00, 22.00 , 493.46 ,166,3889.42,0.00, $-   ,166.00," $3,423.32 ", $20.62 , $23.43 , $(466.10), -   
"HALOZYME THERAPEUTICS, INC. (XNAS:HALO)",30-May-25,HALO, $55.10 ,-10.00, -   , -   ,45,2362.5,-10.00, $(551.00),37.00," $2,008.86 ", $54.29 , $52.50 , $66.36 , 8.00 
"TEMPUS AI, INC (XNAS:TEM)",30-May-25,TEM, $54.76 ,-9.00, -   , -   ,29,1735.39,-9.00, $(492.84),29.00," $1,886.20 ", $65.04 , $59.84 , $150.81 , -   
"UIPATH, INC. (XNYS:PATH)",30-May-25,PATH, $13.11 ,67.00, 67.00 , 878.37 ,157,2144.77,0.00, $-   ,157.00," $1,989.91 ", $12.67 , $13.66 , $(154.86), -   
"UIPATH, INC. (XNYS:PATH)",2-Jun-25,PATH, $12.58 ,-67.00, -   , -   ,157,2144.77,-67.00, $(842.86),157.00," $1,989.91 ", $12.67 , $13.66 , $(154.86), -   
"OUSTER, INC. (XNAS:OUST)",2-Jun-25,OUST, $12.69 ,69.00, 69.00 , 875.61 ,324,4403.85,0.00, $-   ,233.00," $4,788.66 ", $20.55 , $13.59 ," $1,621.69 ", 91.00 
"OSCAR HEALTH, INC. (XNYS:OSCR)",2-Jun-25,OSCR, $14.14 ,-50.00, -   , -   ,195,3156.6,-50.00, $(707.00),195.00," $2,927.40 ", $15.01 , $16.19 , $(229.20), -   
QUANTERIX CORPORATION (XNAS:QTRX),2-Jun-25,QTRX, $5.30 ,100.00, 100.00 , 530.00 ,1492,10313.25,0.00, $-   ,1492.00," $8,408.35 ", $5.64 , $6.91 ," $(1,904.90)", -   
"OSCAR HEALTH, INC. (XNYS:OSCR)",2-Jun-25,OSCR, $14.14 ,-55.00, -   , -   ,195,3156.6,-55.00, $(777.70),195.00," $2,927.40 ", $15.01 , $16.19 , $(229.20), -   
